molecule_chembl_id,canonical_smiles,bioactivity_class,standard_value
CHEMBL177253,CCc1c(C)[nH]c(=O)c(NC(=S)Nc2ccccc2)c1Cc1cccc(C)c1,intermediate,3162.0
CHEMBL178043,CCNC(=S)Nc1c(Cc2cccc(C)c2)c(CC)c(C)[nH]c1=O,inactive,25119.0
CHEMBL177744,CCc1c(C)[nH]c(=O)c(N(C)CCCC#N)c1Cc1cccc(C)c1,active,5.0
CHEMBL369599,CCc1c(C)[nH]c(=O)c(N(C)CCC#N)c1Cc1cccc(C)c1,active,16.0
CHEMBL180008,CCc1c(C)[nH]c(=O)c(N(C)CC#N)c1Cc1cccc(C)c1,active,4.0
CHEMBL174536,CCOCCN(C)c1c(Cc2cccc(C)c2)c(CC)c(C)[nH]c1=O,active,13.0
CHEMBL177275,CCc1c(C)[nH]c(=O)c(N(C)CCOC)c1Cc1cccc(C)c1,active,1.0
CHEMBL367745,CCc1c(C)[nH]c(=O)c(N(C)CCCCCO)c1Cc1cccc(C)c1,active,10.0
CHEMBL175692,CCc1c(C)[nH]c(=O)c(N(C)CCCO)c1Cc1cccc(C)c1,active,3.0
CHEMBL175873,CCc1c(C)[nH]c(=O)c(N(C)CCO)c1Cc1cccc(C)c1,active,5.0
CHEMBL360957,CCc1c(C)[nH]c(=O)c(-n2cccc2)c1Cc1cc(C)cc(C)c1,active,12.6
CHEMBL175655,CCc1c(C)[nH]c(=O)c(N2CCCCC2)c1Cc1cc(C)cc(C)c1,active,631.0
CHEMBL178061,CCc1c(C)[nH]c(=O)c(N2CCOCC2)c1Cc1cc(C)cc(C)c1,active,158.0
CHEMBL366811,CCc1c(C)[nH]c(=O)c(N(Cc2ccccc2)Cc2ccccc2)c1Cc1cc(C)cc(C)c1,inactive,100000.0
CHEMBL177491,CCc1c(C)[nH]c(=O)c(NCc2ccccc2)c1Cc1cc(C)cc(C)c1,active,251.0
CHEMBL179736,CCCCN(CCCC)c1c(Cc2cc(C)cc(C)c2)c(CC)c(C)[nH]c1=O,inactive,50119.0
CHEMBL175534,CCc1c(C)[nH]c(=O)c(N(CC)CC)c1Cc1cc(C)cc(C)c1,active,16.0
CHEMBL175925,CCCCNc1c(Cc2cc(C)cc(C)c2)c(CC)c(C)[nH]c1=O,active,126.0
CHEMBL424972,CCCNc1c(Cc2cc(C)cc(C)c2)c(CC)c(C)[nH]c1=O,active,20.0
CHEMBL174339,CCNc1c(Cc2cc(C)cc(C)c2)c(CC)c(C)[nH]c1=O,active,16.0
CHEMBL435522,CCCC(=O)Nc1c(Cc2cc(C)cc(C)c2)c(CC)c(C)[nH]c1=O,inactive,100000.0
CHEMBL128569,CCC(=O)Nc1c(Cc2cc(C)cc(C)c2)c(CC)c(C)[nH]c1=O,intermediate,3981.0
CHEMBL129144,CCc1c(C)[nH]c(=O)c(NC(C)=O)c1Cc1cc(C)cc(C)c1,active,398.0
CHEMBL176107,CCc1c(C)[nH]c(=O)c(N(C)CCCCCO)c1Cc1cc(C)cc(C)c1,active,4.0
CHEMBL368039,CCc1c(C)[nH]c(=O)c(N(C)CCOC)c1Cc1cc(C)cc(C)c1,active,2.0
CHEMBL178936,CCc1c(C)[nH]c(=O)c(N(C)CCCSC)c1Cc1cc(C)cc(C)c1,active,25.0
CHEMBL177709,CCc1c(C)[nH]c(=O)c(N(C)C(C)COC)c1Cc1cc(C)cc(C)c1,active,6.0
CHEMBL174340,CCCN(C)c1c(Cc2cc(C)cc(C)c2)c(CC)c(C)[nH]c1=O,active,16.0
CHEMBL177563,CCc1c(C)[nH]c(=O)c(N(C)CC)c1Cc1cc(C)cc(C)c1,active,8.0
CHEMBL339511,CCc1c(C)[nH]c(=O)c(NC)c1Cc1cc(C)cc(C)c1,active,10.0
CHEMBL338047,CCc1c(C)[nH]c(=O)c(N(C)C)c1Cc1cc(C)cc(C)c1,active,8.0
CHEMBL426046,CCc1c(C)[nH]c(=O)c(N(C)CCOC)c1Cc1cccc(/C=C/C#N)c1,active,1.0
CHEMBL177666,CCc1c(C)[nH]c(=O)c(N(C)CC)c1Cc1cccc(/C=C/C#N)c1,active,1.0
CHEMBL467737,CCc1c(C)[nH]c(=O)c(NNC(N)=S)c1Cc1cccc(C)c1,active,316.0
CHEMBL467538,CCc1c(C)[nH]c(=O)c(NNC(=S)Nc2ccccc2)c1Cc1cccc(C)c1,intermediate,3162.0
CHEMBL511743,CCNC(=S)NNc1c(Cc2cccc(C)c2)c(CC)c(C)[nH]c1=O,inactive,25119.0
CHEMBL177744,CCc1c(C)[nH]c(=O)c(N(C)CCCC#N)c1Cc1cccc(C)c1,active,5.0
CHEMBL369599,CCc1c(C)[nH]c(=O)c(N(C)CCC#N)c1Cc1cccc(C)c1,active,16.0
CHEMBL180008,CCc1c(C)[nH]c(=O)c(N(C)CC#N)c1Cc1cccc(C)c1,active,4.0
CHEMBL174536,CCOCCN(C)c1c(Cc2cccc(C)c2)c(CC)c(C)[nH]c1=O,active,13.0
CHEMBL177275,CCc1c(C)[nH]c(=O)c(N(C)CCOC)c1Cc1cccc(C)c1,active,1.0
CHEMBL367745,CCc1c(C)[nH]c(=O)c(N(C)CCCCCO)c1Cc1cccc(C)c1,active,10.0
CHEMBL175692,CCc1c(C)[nH]c(=O)c(N(C)CCCO)c1Cc1cccc(C)c1,active,3.0
CHEMBL467763,CCC1C(Cc2cccc(C)c2)=C(N(C)CCO)C(=O)NC1C,active,5.0
CHEMBL360957,CCc1c(C)[nH]c(=O)c(-n2cccc2)c1Cc1cc(C)cc(C)c1,active,12.6
CHEMBL175655,CCc1c(C)[nH]c(=O)c(N2CCCCC2)c1Cc1cc(C)cc(C)c1,active,631.0
CHEMBL178061,CCc1c(C)[nH]c(=O)c(N2CCOCC2)c1Cc1cc(C)cc(C)c1,active,158.0
CHEMBL366811,CCc1c(C)[nH]c(=O)c(N(Cc2ccccc2)Cc2ccccc2)c1Cc1cc(C)cc(C)c1,inactive,100000.0
CHEMBL177491,CCc1c(C)[nH]c(=O)c(NCc2ccccc2)c1Cc1cc(C)cc(C)c1,active,251.0
CHEMBL179736,CCCCN(CCCC)c1c(Cc2cc(C)cc(C)c2)c(CC)c(C)[nH]c1=O,inactive,50119.0
CHEMBL175534,CCc1c(C)[nH]c(=O)c(N(CC)CC)c1Cc1cc(C)cc(C)c1,active,16.0
CHEMBL175925,CCCCNc1c(Cc2cc(C)cc(C)c2)c(CC)c(C)[nH]c1=O,active,126.0
CHEMBL424972,CCCNc1c(Cc2cc(C)cc(C)c2)c(CC)c(C)[nH]c1=O,active,20.0
CHEMBL174339,CCNc1c(Cc2cc(C)cc(C)c2)c(CC)c(C)[nH]c1=O,active,16.0
CHEMBL435522,CCCC(=O)Nc1c(Cc2cc(C)cc(C)c2)c(CC)c(C)[nH]c1=O,inactive,100000.0
CHEMBL128569,CCC(=O)Nc1c(Cc2cc(C)cc(C)c2)c(CC)c(C)[nH]c1=O,intermediate,3981.0
CHEMBL129144,CCc1c(C)[nH]c(=O)c(NC(C)=O)c1Cc1cc(C)cc(C)c1,active,398.0
CHEMBL176107,CCc1c(C)[nH]c(=O)c(N(C)CCCCCO)c1Cc1cc(C)cc(C)c1,active,4.0
CHEMBL368039,CCc1c(C)[nH]c(=O)c(N(C)CCOC)c1Cc1cc(C)cc(C)c1,active,2.0
CHEMBL178936,CCc1c(C)[nH]c(=O)c(N(C)CCCSC)c1Cc1cc(C)cc(C)c1,active,25.0
CHEMBL177709,CCc1c(C)[nH]c(=O)c(N(C)C(C)COC)c1Cc1cc(C)cc(C)c1,active,6.0
CHEMBL174340,CCCN(C)c1c(Cc2cc(C)cc(C)c2)c(CC)c(C)[nH]c1=O,active,16.0
CHEMBL177563,CCc1c(C)[nH]c(=O)c(N(C)CC)c1Cc1cc(C)cc(C)c1,active,8.0
CHEMBL339511,CCc1c(C)[nH]c(=O)c(NC)c1Cc1cc(C)cc(C)c1,active,10.0
CHEMBL338936,CCc1c(C)[nH]c(=O)c(NC=O)c1Cc1cc(C)cc(C)c1,active,79.0
CHEMBL468627,Cc1cc(C)cc(Cc2c3c([nH]c(=O)c2N(C)C)CCCC3)c1,active,10.0
CHEMBL177961,Cc1cc(C)cc(Cc2cc(C)[nH]c(=O)c2N(C)C)c1,active,398.0
CHEMBL369460,Cc1cc(C)cc(Cc2cc[nH]c(=O)c2N(C)C)c1,intermediate,7943.0
CHEMBL174726,CCCc1c(C)[nH]c(=O)c(N(C)C)c1Cc1cc(C)cc(C)c1,active,50.0
CHEMBL368999,Cc1cc(C)cc(Cc2c(C)c(C(C)C)[nH]c(=O)c2N(C)C)c1,active,794.0
CHEMBL177978,Cc1cc(C)cc(Cc2c(CC(C)C)c(C)[nH]c(=O)c2N(C)C)c1,active,50.0
CHEMBL175823,CCc1[nH]c(=O)c(N(C)C)c(Cc2cc(C)cc(C)c2)c1C,active,10.0
CHEMBL367956,Cc1cc(C)cc(Cc2c(C)c(C)[nH]c(=O)c2N(C)C)c1,active,5.0
CHEMBL244437,Cc1cc(C)nc(N2C(=O)CS[C@@H]2C23CC4CC(CC(C4)C2)C3)c1,inactive,13400.0
CHEMBL464426,O=C1CSC(c2c(F)cccc2F)N1CCC12CC3CC(CC(C3)C1)C2,inactive,31700.0
CHEMBL518851,O=C1CSC(c2c(F)cccc2F)N1CC12CC3CC(CC(C3)C1)C2,inactive,495000.0
CHEMBL464023,O=C1CSC(c2c(Cl)cccc2Cl)N1CCC12CC3CC(CC(C3)C1)C2,inactive,226000.0
CHEMBL517618,O=C1CSC(c2c(Cl)cccc2Cl)N1CC12CC3CC(CC(C3)C1)C2,inactive,42900.0
CHEMBL474818,CO[C@@H]1O[C@H](COC(=O)c2nnn(Cc3ccccc3)c2C)[C@H]2OC(C)(C)O[C@@H]12,intermediate,2200.0
CHEMBL473157,Cc1c(C(=O)O[C@H]2[C@@H]([C@H]3COC(C)(C)O3)O[C@@H]3OC(C)(C)O[C@H]23)nnn1Cc1ccccc1,intermediate,5000.0
CHEMBL515099,Cc1c(C(=O)OC[C@H]2O[C@@H]3OC(C)(C)O[C@@H]3[C@H]2OCc2ccccc2)nnn1Cc1ccccc1,intermediate,1980.0
CHEMBL291983,Cc1cc(Cl)cc(S(=O)(=O)c2cccc(N)c2C#N)c1,intermediate,5000.35
CHEMBL56135,Cc1cc(Br)cc(S(=O)(=O)c2cccc(N)c2C#N)c1,intermediate,2999.16
CHEMBL299001,Cc1cc(C)cc(S(=O)(=O)c2cccc(N)c2C#N)c1,intermediate,6998.42
CHEMBL301055,N#Cc1c(N)cccc1S(=O)(=O)c1cc(Cl)ccc1Cl,inactive,299916.25
CHEMBL432894,N#Cc1c(N)cccc1S(=O)(=O)c1cccc(C(F)(F)F)c1,inactive,5296634.44
CHEMBL298823,N#Cc1ccccc1S(=O)(=O)c1cccc(N)c1C#N,inactive,5997910.76
CHEMBL53684,N#Cc1c(N)cccc1S(=O)(=O)c1ccccc1F,inactive,5000345.35
CHEMBL293989,N#Cc1c(N)cccc1S(=O)(=O)c1cccc(Br)c1,inactive,199986.19
CHEMBL293780,N#Cc1c(N)cccc1S(=O)(=O)c1ccccc1Br,inactive,11994993.03
CHEMBL291532,N#Cc1c(N)cccc1S(=O)(=O)c1cccc(Cl)c1,inactive,399944.75
CHEMBL301086,N#Cc1c(N)cccc1S(=O)(=O)c1ccccc1Cl,inactive,5902010.8
CHEMBL53896,Cc1ccc(S(=O)(=O)c2cccc(N)c2C#N)cc1,inactive,7294575.1
CHEMBL54600,Cc1cccc(S(=O)(=O)c2cccc(N)c2C#N)c1,inactive,199986.19
CHEMBL54444,Cc1ccccc1S(=O)(=O)c1cccc(N)c1C#N,inactive,4497798.55
CHEMBL55043,COc1ccc(S(=O)(=O)c2cccc(N)c2C#N)cc1,inactive,13001695.78
CHEMBL55199,COc1cccc(S(=O)(=O)c2cccc(N)c2C#N)c1,inactive,599791.08
CHEMBL55308,COc1ccccc1S(=O)(=O)c1cccc(N)c1C#N,inactive,1399587.32
CHEMBL55271,N#Cc1c(N)cccc1S(=O)(=O)c1ccccc1,inactive,6902398.04
CHEMBL55387,COc1cc([S+]([O-])c2cccc(N)c2C#N)cc(C(F)(F)F)c1,inactive,899497.58
CHEMBL55862,Cc1cc(Cl)cc([S+]([O-])c2cccc(N)c2C#N)c1,inactive,519996.0
CHEMBL292012,N#Cc1c(N)cccc1[S+]([O-])c1cc(Cl)ccc1Cl,inactive,6194410.75
CHEMBL54318,Cc1cc(C)cc([S+]([O-])c2cccc(N)c2C#N)c1,inactive,500034.53
CHEMBL294212,N#Cc1ccccc1[S+]([O-])c1cccc(N)c1C#N,inactive,9908319.45
CHEMBL55998,N#Cc1c(N)cccc1[S+]([O-])c1cccc(Br)c1,inactive,4797334.49
CHEMBL53893,Cc1cccc([S+]([O-])c2cccc(N)c2C#N)c1,inactive,10000000.0
CHEMBL55007,COc1cccc([S+]([O-])c2cccc(N)c2C#N)c1,inactive,19010782.8
CHEMBL293331,COc1ccccc1[S+]([O-])c1cccc(N)c1C#N,inactive,11994993.03
CHEMBL54970,COc1cc(Sc2cccc(N)c2C#N)cc(C(F)(F)F)c1,inactive,13001695.78
CHEMBL292891,COc1cc(C)cc(Sc2cccc(N)c2C#N)c1,inactive,139958.73
CHEMBL56324,Cc1cc(Cl)cc(Sc2cccc(N)c2C#N)c1,inactive,1698243.65
CHEMBL294179,N#Cc1c(N)cccc1Sc1cc(Cl)cc(Cl)c1,inactive,119949.93
CHEMBL294627,Cc1cc(C)cc(Sc2cccc(N)c2C#N)c1,inactive,1099005.84
CHEMBL54698,N#Cc1c(N)cccc1Sc1cc(Cl)ccc1Cl,inactive,3499451.67
CHEMBL293963,N#Cc1c(N)cccc1Sc1cccc(C(F)(F)F)c1,inactive,7095777.68
CHEMBL293806,N#Cc1cccc(Sc2cccc(N)c2C#N)c1,inactive,1099005.84
CHEMBL59586,N#Cc1ccccc1Sc1cccc(N)c1C#N,inactive,9099132.73
CHEMBL449041,N#Cc1c(N)cccc1Sc1cccc(F)c1,inactive,11994993.03
CHEMBL56465,N#Cc1c(N)cccc1Sc1cccc(Br)c1,inactive,14996848.36
CHEMBL299271,N#Cc1cccc(S(=O)(=O)c2cccc(N)c2C#N)c1,inactive,1798870.92
CHEMBL55599,N#Cc1c(N)cccc1Sc1cccc(Cl)c1,inactive,15995580.29
CHEMBL300757,N#Cc1c(N)cccc1Sc1ccccc1Cl,inactive,7194489.78
CHEMBL51912,Cc1ccc(Sc2cccc(N)c2C#N)cc1,inactive,5701642.72
CHEMBL296376,Cc1cccc(Sc2cccc(N)c2C#N)c1,inactive,959400.63
CHEMBL51738,COc1cccc(Sc2cccc(N)c2C#N)c1,inactive,1499684.84
CHEMBL292464,COc1ccccc1Sc1cccc(N)c1C#N,inactive,2697739.43
CHEMBL52068,N#Cc1c(N)cccc1Sc1ccccc1,inactive,8689604.29
CHEMBL55747,N#Cc1c(N)cccc1Sc1ccc(Cl)cc1,inactive,11994993.03
CHEMBL55187,COc1cc(C)cc(S(=O)(=O)c2cccc(N)c2C#N)c1,inactive,10000.0
CHEMBL55186,COc1cc(C(F)(F)F)cc(S(=O)(=O)c2cccc(N)c2C#N)c1,inactive,39994.47
CHEMBL55997,CCCCOc1cc(C)cc(S(=O)(=O)c2cccc(N)c2C#N)c1,inactive,399944.75
CHEMBL55951,N#Cc1c(N)cccc1S(=O)(=O)c1cc(Cl)cc(Cl)c1,intermediate,6998.42
CHEMBL484982,O=C1c2ccccc2C(=O)N1CCOC(=S)N(C(=O)c1cccnc1Cl)c1ccc(Br)cc1,active,700.0
CHEMBL223228,O=C1Nc2ccc(Cl)cc2[C@@](C#CC2CC2)(C(F)(F)F)O1,active,1.3
CHEMBL520032,Cc1ccc2c(c1)C(=O)N(CCOC(=S)N(C(=O)c1ccc(Cl)cc1)c1ccc([N+](=O)[O-])cc1)C2=O,active,300.0
CHEMBL520199,Cc1nc(N2C(=O)CSC2c2c(F)cccc2Cl)nc(C)c1Br,intermediate,1520.0
CHEMBL487140,Cc1nc(N2C(=O)CSC2c2c(F)cccc2Cl)nc(C)c1CCC#N,intermediate,2010.0
CHEMBL486939,C=CCc1c(C)nc(N2C(=O)CSC2c2c(F)cccc2Cl)nc1C,intermediate,2920.0
CHEMBL486938,CCCCCc1c(C)nc(N2C(=O)CSC2c2c(F)cccc2Cl)nc1C,inactive,16150.0
CHEMBL486937,CCCCc1c(C)nc(N2C(=O)CSC2c2c(F)cccc2Cl)nc1C,inactive,15960.0
CHEMBL518929,CCCc1c(C)nc(N2C(=O)CSC2c2c(F)cccc2Cl)nc1C,active,850.0
CHEMBL487954,CCc1c(C)nc(N2C(=O)CSC2c2c(F)cccc2Cl)nc1C,active,230.0
CHEMBL390110,Cc1nc(N2C(=O)CSC2c2c(F)cccc2Cl)nc(C)c1C,active,380.0
CHEMBL517008,Cc1nc(N2C(=O)CSC2c2c(Cl)cccc2Cl)nc(C)c1Br,intermediate,9820.0
CHEMBL463594,Cc1nc(N2C(=O)CSC2c2c(Cl)cccc2Cl)nc(C)c1CCC#N,intermediate,1020.0
CHEMBL518536,C=CCc1c(C)nc(N2C(=O)CSC2c2c(Cl)cccc2Cl)nc1C,intermediate,1220.0
CHEMBL463593,CCCCCc1c(C)nc(N2C(=O)CSC2c2c(Cl)cccc2Cl)nc1C,inactive,74390.0
CHEMBL497056,CCCCc1c(C)nc(N2C(=O)CSC2c2c(Cl)cccc2Cl)nc1C,intermediate,4290.0
CHEMBL496888,CCCc1c(C)nc(N2C(=O)CSC2c2c(Cl)cccc2Cl)nc1C,active,770.0
CHEMBL522748,CCc1c(C)nc(N2C(=O)CSC2c2c(Cl)cccc2Cl)nc1C,active,260.0
CHEMBL390956,Cc1nc(N2C(=O)CSC2c2c(Cl)cccc2Cl)nc(C)c1C,active,830.0
CHEMBL285852,COc1cc2c(c3c1c(=O)c1ccccc1n3C)C=CC(C)(C)O2,active,200.0
CHEMBL443201,COc1cc2c(c3c1/c(=N\N=c1/c4ccccc4n(C)c4c5c(cc(OC)c14)OC(C)(C)C=C5)c1ccccc1n3C)C=CC(C)(C)O2,active,200.0
CHEMBL143688,COc1cc2c(c3c1c(=O)c1ccccc1n3C)CCC(C)(C)O2,active,200.0
CHEMBL501214,COc1c([N+](=O)[O-])c2c(c3c1c(=O)c1ccccc1n3C)C=CC(C)(C)O2,active,200.0
CHEMBL501215,COc1cc2c(c3c1c(=S)c1ccccc1n3C)C=CC(C)(C)O2,active,200.0
CHEMBL107,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2,active,200.0
CHEMBL1523964,CN[C@@H](C)[C@H](O)c1ccccc1.CN[C@@H](C)[C@H](O)c1ccccc1.O=S(=O)(O)O,active,200.0
CHEMBL1215,CNC[C@H](O)c1cccc(O)c1,active,200.0
CHEMBL292702,COc1cc2cc(c1Cl)N(C)C(=O)C[C@H](OC(=O)[C@H](C)N(C)C(C)=O)[C@]1(C)O[C@H]1[C@H](C)[C@@H]1C[C@@](O)(NC(=O)O1)[C@H](OC)/C=C/C=C(\C)C2,active,200.0
CHEMBL178,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)=O)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,active,125.0
CHEMBL388342,COc1cc2c(cc1O)C[C@H]1c3c(cc(O)c(OC)c3-2)CCN1C,active,200.0
CHEMBL496685,COc1ccc2c(c1O)-c1c(O)c(OC)cc3c1[C@H](C2)[N+](C)(C)CC3.[Cl-],active,200.0
CHEMBL257958,COc1c(O)c2c3c(nccc3c1OC)C(C)(C)c1cc(O)ccc1-2,active,200.0
CHEMBL258893,COc1ccc2c(c[n+](C)c3c4cc5c(cc4ccc23)OCO5)c1OC.[Cl-],active,200.0
CHEMBL496867,CN1Cc2c(ccc3c2OCO3)[C@H]2[C@@H](O)Cc3cc4c(cc3[C@H]21)OCO4,active,200.0
CHEMBL484641,COc1cc2c(ccc3c4cc(OC)c(OC)cc4cnc23)cc1O,active,200.0
CHEMBL282622,COc1cc2c(ccc3c4cc(OC)c(OC)cc4c[n+](C)c23)cc1O.[Cl-],active,18.0
CHEMBL8443,COc1cc2c[n+](C)c3c4cc5c(cc4ccc3c2cc1OC)OCO5.[Cl-],active,50.0
CHEMBL496884,C[n+]1cc2c3c(ccc2c2ccc4cc5c(cc4c21)OCO5)OCO3.O=[N+]([O-])[O-],active,150.0
CHEMBL222863,C[C@@H]1O[C@@H](O[C@H]2C[C@@H](O)[C@]3(CO)[C@H]4[C@H](O)C[C@]5(C)[C@@H](C6=CC(=O)OC6)CC[C@]5(O)[C@@H]4CC[C@]3(O)C2)[C@H](O)[C@H](O)[C@H]1O,active,200.0
CHEMBL433257,COC(=O)C[C@](O)(CCC(C)(C)O)C(=O)O[C@@H]1C(OC)=C[C@]23CCCN2CCc2cc4c(cc2[C@H]13)OCO4,active,200.0
CHEMBL46286,COC(=O)C[C@](O)(CCCC(C)(C)O)C(=O)O[C@@H]1C(OC)=C[C@]23CCCN2CCc2cc4c(cc2[C@H]13)OCO4,active,200.0
CHEMBL44746,COc1c2occc2c(OC)c2c(=O)cc(C)oc12,active,200.0
CHEMBL482581,O=c1ccc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)cc2o1,active,200.0
CHEMBL498094,C=C(C)C(O)C(O)c1cc2ccc(=O)oc2cc1OC,active,200.0
CHEMBL498095,C[C@H]1/C(=C/C(=O)OCCN(C)C)CC[C@H]2[C@H]1C(=O)C[C@H]1C(C)(C)[C@@H](OS(=O)(=O)O)CC[C@]21C,active,200.0
CHEMBL428647,CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(C)=O)[C@H]2[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c3ccccc3)c3ccccc3)C(C)=C1C2(C)C,active,200.0
CHEMBL463996,C=C1C[C@@]23CC[C@H]4[C@@](C)(CCC[C@@]4(C)C(=O)O)[C@@H]2CC[C@]1(O)C3,active,200.0
CHEMBL444122,C=C1C[C@@]23CC[C@H]4[C@@](C)(CCC[C@@]4(C)C(=O)O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@@H]2CC[C@]1(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C3,active,200.0
CHEMBL498276,COC1CCCc2c1oc(-c1ccccc1)c(O)c2=O,active,200.0
CHEMBL210635,COc1cc(O)c2c(=O)cc(-c3ccc(O)cc3)oc2c1,active,200.0
CHEMBL150,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,active,150.0
CHEMBL50,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,active,200.0
CHEMBL266564,O=C(/C=C/c1ccc(O)cc1)OC[C@H]1O[C@@H](Oc2c(-c3ccc(O)cc3)oc3cc(O)cc(O)c3c2=O)[C@H](O)[C@@H](O)[C@@H]1O,active,200.0
CHEMBL508292,COc1cc(O)c2c(=O)cc(-c3ccc(O)c(OC)c3)oc2c1,active,200.0
CHEMBL503031,COc1c2occc2c(CC(O)C(C)(C)O)c2ccc(=O)oc12,active,200.0
CHEMBL499360,COc1c2ccoc2nc2c(OC(C)=O)cccc12,active,200.0
CHEMBL455007,COc1c2ccoc2nc2c(OC)c(O)ccc12,active,200.0
CHEMBL524663,Cn1cncc1C[C@H]1COC(=O)[C@@H]1[C@@H](O)c1ccccc1,active,200.0
CHEMBL123325,COC(=O)C1=CO[C@@H](C)[C@H]2CN3CCc4c([nH]c5ccccc45)[C@@H]3C[C@H]12,active,200.0
CHEMBL2105617,CCC1C2CC3C4N(C)c5ccccc5C45CC(C2[C@H]5O)N3C1O,active,200.0
CHEMBL502838,COC(=O)C1=CO[C@@H](C)[C@@H]2Cn3ccc4c5ccccc5nc-4c3C[C@H]12.Cl,active,150.0
CHEMBL519457,CC[C@@]12CCCN3CC[C@]4(c5cccc(OC)c5N(C(C)=O)[C@@H]4CC1)[C@H]32,active,200.0
CHEMBL525626,COC(=O)C1=CO[C@@H](C)[C@@H]2CN3CCc4c([nH]c5ccc(OC)cc45)[C@@H]3C[C@H]12,active,200.0
CHEMBL501756,COc1cc2c(cc1OC)[C@@]13CCN4CC5=CCO[C@H]6CC(=O)N2[C@H]1[C@H]6[C@H]5C[C@H]43,active,200.0
CHEMBL65,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccccc3nc2-1,active,200.0
CHEMBL496673,CCC1=C[C@@H]2CN3CCc4c([nH]c5ccccc45)[C@](C(=O)OC)(C2)[C@@H]13.Cl,active,200.0
CHEMBL496674,CC[C@]12CCc3[nH]c4ccccc4c3CCN(C[C@H]3O[C@H]31)C2,active,200.0
CHEMBL523582,CC[C@H]1C[C@@H]2CN3CCc4c([nH]c5cc(OC)c(OC)cc45)[C@](C(=O)OC)(C2)[C@H]13,active,200.0
CHEMBL60533,CC[C@@H]1CN2CCc3c([nH]c4ccccc34)[C@@H]2C[C@@H]1/C(=C\OC)C(=O)OC,active,200.0
CHEMBL31410,COC(=O)[C@@H]1[C@@H](O)CC[C@H]2CN3CCc4c([nH]c5ccccc45)[C@@H]3C[C@H]12,active,200.0
CHEMBL519672,CC[C@@]12CCCN3CC[C@@]4(C(=Nc5c(OC)cccc54)CC1)[C@H]32,active,200.0
CHEMBL502437,COC(=O)[C@H]1[C@H]2C[C@H]3c4[nH]c5ccccc5c4CCN3CC2=C[C@@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC.Cl,active,200.0
CHEMBL1200515,COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5ccccc5c4CCN3C[C@H]2C[C@@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC,active,200.0
CHEMBL484147,C/C=C1/C[N+]2(C)CC[C@@]34c5ccccc5N[C@]32CCC1C4(CO)C(=O)OC.[Cl-],active,200.0
CHEMBL123,Cc1c2ccncc2c(C)c2c1[nH]c1ccccc12,active,150.0
CHEMBL519833,COc1cc2c(cc1OC)N1C(=O)C[C@]34C=CCN5CC[C@@H]2[C@@H](CC3)C514,active,200.0
CHEMBL503839,COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5ccccc5c4CCN3C[C@H]2C[C@@H](O)[C@@H]1OC(=O)c1cc(OC)c(OC)c(OC)c1,active,200.0
CHEMBL509763,CC[C@]12CN3CCc4c([nH]c5ccccc45)[C@@](C(=O)OC)(c4cc5c(cc4OC)N(C)[C@H]4[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]6(CC)C=CCN7CC[C@]54[C@@H]76)C[C@@H](C3)[C@H]1O2.O=S(=O)(O)O,active,200.0
CHEMBL484153,C/C=C1/CN2[C@H]3C[C@@H]1[C@@H](CO)[C@@H]2Cc1c3[nH]c2ccc(OC)cc12,active,200.0
CHEMBL484832,C/C=C1/CN(C(C)=O)[C@H]2Cc3c([nH]c4ccccc34)C(=O)C[C@@H]1[C@@H]2C(=O)OC,active,200.0
CHEMBL486305,COc1ccc(C(=O)Cc2c(CCN(C)C)cc3c(c2OC)OCO3)c(C(=O)O)c1OC,active,200.0
CHEMBL19954,COc1ccc2[nH]c3c(C)c4ccncc4c(C)c3c2c1,active,150.0
CHEMBL521036,CC(=O)O[C@@H]1[C@@H]2[C@@H]3C[C@@]14C(=Nc1ccccc14)[C@@H]1C[C@H]2C(C=O)[C@@H](C)N13,active,200.0
