,molecule_chembl_id,canonical_smiles,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,pIC50
823,CHEMBL125019,CC(C)Nc1cccnc1N(C)C1CCN(C(=O)c2cc3ccccc3[nH]2)CC1.CS(=O)(=O)O,active,487.6260000000002,3.6282000000000014,3.0,6.0,6.096910013008056
824,CHEMBL330990,CN(c1nc(F)ccc1NC(C)(C)C)C1CCN(C(=O)c2cc3cc(NS(C)(=O)=O)ccc3[nH]2)CC1,active,516.6430000000001,4.024900000000002,3.0,6.0,6.275724130399211
826,CHEMBL330990,CN(c1nc(F)ccc1NC(C)(C)C)C1CCN(C(=O)c2cc3cc(NS(C)(=O)=O)ccc3[nH]2)CC1,active,516.6430000000001,4.024900000000002,3.0,6.0,6.142667503568731
827,CHEMBL346023,CCC(C)Sc1nc(O)cc(Cc2cccc(F)c2)n1,active,292.379,3.8027000000000024,1.0,4.0,6.221848749616356
828,CHEMBL157137,CCC(C)Sc1nc(O)cc(Cc2cccc([N+](=O)[O-])c2)n1,active,319.386,3.5718000000000023,1.0,6.0,6.522878745280337
830,CHEMBL35033,CCOCn1c(Cc2ccccc2)c(C(C)C)c(=O)[nH]c1=O,active,302.374,2.2447999999999997,1.0,4.0,7.3979400086720375
831,CHEMBL106554,COC(=O)c1cc(C(=CCCCc2ccccc2)c2cc(Cl)c(OC)c(C(=O)OC)c2)cc(Cl)c1OC,inactive,543.4430000000001,7.038400000000006,0.0,6.0,4.0
832,CHEMBL2368776,CCCn1cnc2c(ncn2[C@@H]2O[C@H](COC)[C@@H](OP(C)(=O)O)[C@H]2OC)c1=S,active,432.43900000000014,2.1314899999999994,1.0,10.0,6.086186147616283
834,CHEMBL3142918,Cc1cn([C@@H]2O[C@H](CO[Si](C)(C)C(C)(C)C)[C@@]3(OS(=O)(=O)C=C3N)[C@H]2O[Si](C)(C)C(C)(C)C)c(=O)n(CCCOP(=O)(O)C(=O)O)c1=O,inactive,755.9290000000002,3.797020000000002,3.0,14.0,3.359518563029578
835,CHEMBL441072,CCN1c2ncc(COc3cccnc3)cc2C(=O)N(C)c2ccc(Cl)nc21,active,395.85000000000014,3.852000000000003,0.0,6.0,6.721246399047171
836,CHEMBL441072,CCN1c2ncc(COc3cccnc3)cc2C(=O)N(C)c2ccc(Cl)nc21,active,395.85000000000014,3.852000000000003,0.0,6.0,6.585026652029182
837,CHEMBL111153,CCC(C)Sc1nc(O)cc(Cc2ccccc2)n1,active,274.389,3.6636000000000024,1.0,4.0,6.0
838,CHEMBL131761,COC(=O)c1cc(C(=CCCN2CCOC2=O)c2cc(Br)c(OC)c(C(=O)OC)c2)cc(Br)c1OC,active,627.282,5.076000000000005,0.0,8.0,6.30189945437661
839,CHEMBL436392,CC(C)Nc1cccnc1N(C1CC1)C1CCN(C(=O)c2cc3cc(NS(C)(=O)=O)ccc3[nH]2)CC1,active,510.6640000000002,4.028300000000002,3.0,6.0,6.638272163982407
840,CHEMBL436392,CC(C)Nc1cccnc1N(C1CC1)C1CCN(C(=O)c2cc3cc(NS(C)(=O)=O)ccc3[nH]2)CC1,active,510.6640000000002,4.028300000000002,3.0,6.0,6.154901959985743
841,CHEMBL436392,CC(C)Nc1cccnc1N(C1CC1)C1CCN(C(=O)c2cc3cc(NS(C)(=O)=O)ccc3[nH]2)CC1,active,510.6640000000002,4.028300000000002,3.0,6.0,6.026872146400302
842,CHEMBL338047,CCc1c(C)[nH]c(=O)c(N(C)C)c1Cc1cc(C)cc(C)c1,active,298.43,3.5193600000000025,1.0,2.0,7.698970004336019
845,CHEMBL129835,CCOC(=O)CCCC=C(c1cc(Cl)c(OC)c(C(=O)OC)c1)c1cc(Cl)c(OC)c(C(=O)OC)c1,active,539.4080000000002,5.748900000000005,0.0,8.0,6.632644078973981
846,CHEMBL100903,CCN1c2ncc(COc3ccccc3O)cc2C(=O)N(C)c2ccc(Cl)nc21,active,410.8610000000001,4.162600000000003,1.0,6.0,7.0
847,CHEMBL100903,CCN1c2ncc(COc3ccccc3O)cc2C(=O)N(C)c2ccc(Cl)nc21,active,410.8610000000001,4.162600000000003,1.0,6.0,6.455931955649724
848,CHEMBL339176,COC(=O)c1cc(C(=CCCNC(C)=O)c2cc(Cl)c(OC)c(C(=O)OC)c2)cc(Cl)c1OC,inactive,510.37000000000023,4.541700000000004,1.0,7.0,4.0
854,CHEMBL57,Cc1ccnc2c1NC(=O)c1cccnc1N2C1CC1,active,266.30400000000003,2.6512200000000004,1.0,4.0,7.096910013008056
855,CHEMBL130934,COC(=O)c1cc(C(=CCCCC(=O)OCC[Si](C)(C)C)c2cc(C)c(OC)c(C(=O)OC)c2)cc(C)c1OC,inactive,570.7550000000002,6.377240000000007,0.0,8.0,4.0
856,CHEMBL156380,CC(C)CSc1nc(O)cc(Cc2c(Cl)cccc2Cl)n1,active,343.27900000000005,4.827900000000004,1.0,4.0,6.221848749616356
857,CHEMBL305535,CCCCCC=C(c1cc(I)c(OC)c(C(=O)OC)c1)c1cc(I)c(OC)c(C(=O)OC)c1,inactive,678.3010000000002,6.498200000000006,0.0,6.0,4.958607314841775
859,CHEMBL131674,CN/C(S)=N/CCC=C(c1cc(Cl)c(OC)c(C(=O)OC)c1)c1cc(Cl)c(OC)c(C(=O)OC)c1,inactive,541.4530000000003,4.910800000000004,2.0,7.0,4.0
860,CHEMBL100445,CCN1c2ncc(COc3ccnc(C)c3)cc2C(=O)N(C)c2ccc(Cl)nc21,active,409.8770000000002,4.160420000000004,0.0,6.0,7.522878745280337
861,CHEMBL100445,CCN1c2ncc(COc3ccnc(C)c3)cc2C(=O)N(C)c2ccc(Cl)nc21,active,409.8770000000002,4.160420000000004,0.0,6.0,7.522878745280337
862,CHEMBL100445,CCN1c2ncc(COc3ccnc(C)c3)cc2C(=O)N(C)c2ccc(Cl)nc21,active,409.8770000000002,4.160420000000004,0.0,6.0,6.638272163982407
864,CHEMBL7264,CCNc1cccnc1N1CCN(C(=O)c2cc3cc(OC)ccc3[nH]2)CC1.CS(=O)(=O)O,inactive,475.5710000000002,2.4697000000000005,3.0,7.0,4.221848749616356
865,CHEMBL7264,CCNc1cccnc1N1CCN(C(=O)c2cc3cc(OC)ccc3[nH]2)CC1.CS(=O)(=O)O,inactive,475.5710000000002,2.4697000000000005,3.0,7.0,4.221848749616356
867,CHEMBL2368775,C#CCn1cnc2c(ncn2[C@@H]2O[C@H](COC)[C@@H](OP(C)(=O)O)[C@H]2OC)c1=O,active,412.33900000000017,-0.014599999999999946,1.0,10.0,6.823908740944319
868,CHEMBL2368774,C=CCn1cnc2c(ncn2[C@@H]2O[C@H](COC)[C@@H](OP(C)(O)=S)[C@H]2OC)c1=O,active,430.4230000000001,0.6545999999999998,1.0,10.0,7.4089353929735005
870,CHEMBL3142914,CCOC(=O)P(=O)(O)OCCCn1c(=O)c(C)cn([C@@H]2O[C@H](CO[Si](C)(C)C(C)(C)C)[C@@]3(OS(=O)(=O)C=C3N)[C@H]2O[Si](C)(C)C(C)(C)C)c1=O,inactive,783.9830000000001,4.275520000000002,2.0,15.0,3.5331323796458904
871,CHEMBL329728,CCN1c2ncc(CNc3cccc(N)c3)cc2C(=O)N(C)c2ccc(Cl)nc21,active,408.89300000000014,4.072300000000002,2.0,6.0,7.221848749616356
872,CHEMBL329728,CCN1c2ncc(CNc3cccc(N)c3)cc2C(=O)N(C)c2ccc(Cl)nc21,active,408.89300000000014,4.072300000000002,2.0,6.0,7.0
873,CHEMBL101091,CCN1c2ncc(COc3cccc(N)c3)cc2C(=O)N(C)c2ccc(Cl)nc21,active,409.8770000000002,4.039200000000003,1.0,6.0,7.301029995663981
874,CHEMBL101091,CCN1c2ncc(COc3cccc(N)c3)cc2C(=O)N(C)c2ccc(Cl)nc21,active,409.8770000000002,4.039200000000003,1.0,6.0,7.0
875,CHEMBL101091,CCN1c2ncc(COc3cccc(N)c3)cc2C(=O)N(C)c2ccc(Cl)nc21,active,409.8770000000002,4.039200000000003,1.0,6.0,6.431798275933005
876,CHEMBL330180,CCN1c2ncc(CSc3[nH]cnc4ncnc3-4)cc2C(=O)N(C)c2ccc(Cl)nc21,active,452.93100000000027,3.7882000000000025,1.0,8.0,7.154901959985743
877,CHEMBL330180,CCN1c2ncc(CSc3[nH]cnc4ncnc3-4)cc2C(=O)N(C)c2ccc(Cl)nc21,active,452.93100000000027,3.7882000000000025,1.0,8.0,7.045757490560675
878,CHEMBL330180,CCN1c2ncc(CSc3[nH]cnc4ncnc3-4)cc2C(=O)N(C)c2ccc(Cl)nc21,active,452.93100000000027,3.7882000000000025,1.0,8.0,6.886056647693163
879,CHEMBL331684,CCN(c1nc(F)ccc1NC(C)(C)C)C1CCN(C(=O)c2cc3cc(NS(=O)(=O)N4CCN(C)CC4)ccc3[nH]2)CC1,active,614.7919999999999,3.947600000000002,3.0,7.0,6.080921907623926
882,CHEMBL156083,CCCCSc1nc(O)cc(Cc2c(Cl)cccc2Cl)n1,active,343.27900000000005,4.972000000000004,1.0,4.0,6.301029995663981
883,CHEMBL99845,CCN1c2ncc(COc3cccc(O)c3)cc2C(=O)N(C)c2ccc(Cl)nc21,active,410.8610000000001,4.162600000000003,1.0,6.0,6.886056647693163
884,CHEMBL99845,CCN1c2ncc(COc3cccc(O)c3)cc2C(=O)N(C)c2ccc(Cl)nc21,active,410.8610000000001,4.162600000000003,1.0,6.0,6.6020599913279625
885,CHEMBL99845,CCN1c2ncc(COc3cccc(O)c3)cc2C(=O)N(C)c2ccc(Cl)nc21,active,410.8610000000001,4.162600000000003,1.0,6.0,6.107905397309519
886,CHEMBL102034,CCN1c2ncc(COc3ccncc3)cc2C(=O)N(C)c2ccc(F)nc21,active,379.3950000000001,3.3377000000000017,0.0,6.0,7.301029995663981
887,CHEMBL102034,CCN1c2ncc(COc3ccncc3)cc2C(=O)N(C)c2ccc(F)nc21,active,379.3950000000001,3.3377000000000017,0.0,6.0,6.721246399047171
888,CHEMBL102034,CCN1c2ncc(COc3ccncc3)cc2C(=O)N(C)c2ccc(F)nc21,active,379.3950000000001,3.3377000000000017,0.0,6.0,7.3979400086720375
889,CHEMBL102034,CCN1c2ncc(COc3ccncc3)cc2C(=O)N(C)c2ccc(F)nc21,active,379.3950000000001,3.3377000000000017,0.0,6.0,6.886056647693163
890,CHEMBL102034,CCN1c2ncc(COc3ccncc3)cc2C(=O)N(C)c2ccc(F)nc21,active,379.3950000000001,3.3377000000000017,0.0,6.0,7.301029995663981
891,CHEMBL102034,CCN1c2ncc(COc3ccncc3)cc2C(=O)N(C)c2ccc(F)nc21,active,379.3950000000001,3.3377000000000017,0.0,6.0,6.958607314841775
892,CHEMBL99624,CCN1c2ncc(COc3ccncc3)cc2C(=O)N(C)c2ccc(Cl)nc21,active,395.85000000000014,3.852000000000003,0.0,6.0,7.154901959985743
893,CHEMBL99624,CCN1c2ncc(COc3ccncc3)cc2C(=O)N(C)c2ccc(Cl)nc21,active,395.85000000000014,3.852000000000003,0.0,6.0,6.585026652029182
894,CHEMBL99624,CCN1c2ncc(COc3ccncc3)cc2C(=O)N(C)c2ccc(Cl)nc21,active,395.85000000000014,3.852000000000003,0.0,6.0,7.154901959985743
895,CHEMBL99624,CCN1c2ncc(COc3ccncc3)cc2C(=O)N(C)c2ccc(Cl)nc21,active,395.85000000000014,3.852000000000003,0.0,6.0,6.7447274948966935
896,CHEMBL99624,CCN1c2ncc(COc3ccncc3)cc2C(=O)N(C)c2ccc(Cl)nc21,active,395.85000000000014,3.852000000000003,0.0,6.0,6.920818753952375
897,CHEMBL99624,CCN1c2ncc(COc3ccncc3)cc2C(=O)N(C)c2ccc(Cl)nc21,active,395.85000000000014,3.852000000000003,0.0,6.0,6.657577319177793
898,CHEMBL339279,CCCN(c1ncccc1NC(C)C)C1CCN(C(=O)c2cc3cc(NC(=O)N4CCN(C)CC4)ccc3[nH]2)CC1,active,560.7470000000002,4.6837000000000035,3.0,6.0,6.721246399047171
899,CHEMBL339279,CCCN(c1ncccc1NC(C)C)C1CCN(C(=O)c2cc3cc(NC(=O)N4CCN(C)CC4)ccc3[nH]2)CC1,active,560.7470000000002,4.6837000000000035,3.0,6.0,6.3979400086720375
900,CHEMBL339279,CCCN(c1ncccc1NC(C)C)C1CCN(C(=O)c2cc3cc(NC(=O)N4CCN(C)CC4)ccc3[nH]2)CC1,active,560.7470000000002,4.6837000000000035,3.0,6.0,6.0655015487564325
901,CHEMBL268871,CCc1cc(NCc2nc3c(Cl)ccc(Cl)c3o2)c(O)nc1C,active,352.2210000000001,4.718120000000003,2.0,5.0,6.096910013008056
902,CHEMBL268871,CCc1cc(NCc2nc3c(Cl)ccc(Cl)c3o2)c(O)nc1C,active,352.2210000000001,4.718120000000003,2.0,5.0,6.958607314841775
903,CHEMBL268871,CCc1cc(NCc2nc3c(Cl)ccc(Cl)c3o2)c(O)nc1C,inactive,352.2210000000001,4.718120000000003,2.0,5.0,4.221848749616356
907,CHEMBL312874,O=c1cc(Cc2c(F)cccc2F)nc(SC2CCCC2)[nH]1,active,322.38000000000017,3.673600000000002,1.0,3.0,7.096910013008056
909,CHEMBL124338,CC(C)Nc1cccnc1N(C)C1CCN(C(=O)c2cc3cc(NS(C)(=O)=O)ccc3[nH]2)CC1,active,484.6260000000002,3.495700000000002,3.0,6.0,6.301029995663981
912,CHEMBL127283,CCNc1cccnc1N(CC)C1CCN(C(=O)c2cc3cc(NS(C)(=O)=O)ccc3[nH]2)CC1,active,484.62600000000015,3.497300000000002,3.0,6.0,6.337242168318426
913,CHEMBL127283,CCNc1cccnc1N(CC)C1CCN(C(=O)c2cc3cc(NS(C)(=O)=O)ccc3[nH]2)CC1,active,484.62600000000015,3.497300000000002,3.0,6.0,6.267606240177032
914,CHEMBL127283,CCNc1cccnc1N(CC)C1CCN(C(=O)c2cc3cc(NS(C)(=O)=O)ccc3[nH]2)CC1,active,484.62600000000015,3.497300000000002,3.0,6.0,6.055517327849832
915,CHEMBL125478,CCN(c1ncccc1NC(C)(C)C)C1CCN(C(=O)c2cc3cc(NC(=O)N4CCN(C)CC4)ccc3[nH]2)CC1,active,560.7470000000002,4.6837000000000035,3.0,6.0,6.657577319177793
916,CHEMBL125478,CCN(c1ncccc1NC(C)(C)C)C1CCN(C(=O)c2cc3cc(NC(=O)N4CCN(C)CC4)ccc3[nH]2)CC1,active,560.7470000000002,4.6837000000000035,3.0,6.0,6.431798275933005
917,CHEMBL125478,CCN(c1ncccc1NC(C)(C)C)C1CCN(C(=O)c2cc3cc(NC(=O)N4CCN(C)CC4)ccc3[nH]2)CC1,active,560.7470000000002,4.6837000000000035,3.0,6.0,6.214670164989233
919,CHEMBL155689,CCC(C)Sc1nc(O)cc(Cc2ccccc2F)n1,active,292.379,3.8027000000000024,1.0,4.0,6.522878745280337
920,CHEMBL316466,CCC(C)Sc1nc(O)c(C)c(Cc2ccc(F)cc2)n1,inactive,306.406,4.111120000000003,1.0,4.0,4.886056647693163
921,CHEMBL154913,CCC(C)Sc1nc(O)cc(Cc2c(Cl)cccc2Cl)n1,active,343.27900000000005,4.970400000000004,1.0,4.0,7.0
922,CHEMBL347823,CC(C)CSc1nc(O)cc(Cc2c(F)cccc2F)n1,active,310.36899999999997,3.7993000000000023,1.0,4.0,6.698970004336019
924,CHEMBL122343,CN(c1ncccc1NC1CC1)C1CCN(C(=O)c2cc3cc(NS(C)(=O)=O)ccc3[nH]2)CC1,active,482.6100000000002,3.2497000000000016,3.0,6.0,7.045757490560675
925,CHEMBL122343,CN(c1ncccc1NC1CC1)C1CCN(C(=O)c2cc3cc(NS(C)(=O)=O)ccc3[nH]2)CC1,active,482.6100000000002,3.2497000000000016,3.0,6.0,6.6777807052660805
926,CHEMBL122343,CN(c1ncccc1NC1CC1)C1CCN(C(=O)c2cc3cc(NS(C)(=O)=O)ccc3[nH]2)CC1,active,482.6100000000002,3.2497000000000016,3.0,6.0,6.552841968657781
927,CHEMBL331911,CCN(c1ncccc1NC(C)C)C1CCN(C(=O)c2cc3cc(NC(=O)N4CCN(C)CC4)ccc3[nH]2)CC1,active,546.7200000000003,4.293600000000003,3.0,6.0,6.853871964321762
928,CHEMBL331911,CCN(c1ncccc1NC(C)C)C1CCN(C(=O)c2cc3cc(NC(=O)N4CCN(C)CC4)ccc3[nH]2)CC1,active,546.7200000000003,4.293600000000003,3.0,6.0,6.7447274948966935
929,CHEMBL331911,CCN(c1ncccc1NC(C)C)C1CCN(C(=O)c2cc3cc(NC(=O)N4CCN(C)CC4)ccc3[nH]2)CC1,active,546.7200000000003,4.293600000000003,3.0,6.0,6.3872161432802645
930,CHEMBL121827,CC(C)Nc1ccc(Cl)nc1N(C)C1CCN(C(=O)c2cc3cc(NS(C)(=O)=O)ccc3[nH]2)CC1,active,519.0710000000001,4.1491000000000025,3.0,6.0,6.443697499232712
933,CHEMBL416107,CCc1c(C)nc(O)c([N+](=O)[O-])c1Sc1cc(C)cc(C)c1,active,318.398,4.334260000000003,1.0,5.0,7.522878745280337
934,CHEMBL130984,COC(=O)c1cc(C(=CCCCSC)c2cc(Cl)c(OC)c(C(=O)OC)c2)cc(Cl)c1OC,inactive,513.4390000000002,6.158700000000006,0.0,7.0,4.0
935,CHEMBL331790,CC(C)Nc1cccnc1N(C)C1CCN(C(=O)c2cc3ccc(CO)cc3[nH]2)CC1,active,421.5450000000002,3.616500000000002,3.0,5.0,6.769551078621726
936,CHEMBL331790,CC(C)Nc1cccnc1N(C)C1CCN(C(=O)c2cc3ccc(CO)cc3[nH]2)CC1,active,421.5450000000002,3.616500000000002,3.0,5.0,6.431798275933005
937,CHEMBL331790,CC(C)Nc1cccnc1N(C)C1CCN(C(=O)c2cc3ccc(CO)cc3[nH]2)CC1,active,421.5450000000002,3.616500000000002,3.0,5.0,6.309803919971486
938,CHEMBL87451,CC(C)Sc1nc(Cc2c(F)cccc2F)cc(=O)[nH]1,active,296.34200000000004,3.139400000000001,1.0,3.0,7.301029995663981
939,CHEMBL110224,C=CCCCC=C(c1cc(Cl)c(OC)c(C(=O)OC)c1)c1cc(Cl)c(OC)c(C(=O)OC)c1,inactive,493.3830000000002,6.371800000000007,0.0,6.0,3.58838029403677
940,CHEMBL130041,COC(=O)CCCC=C(c1cc(C(=O)OC)c(OC)c(C(F)(F)F)c1)c1cc(C(=O)OC)c(OC)c(C(F)(F)F)c1,inactive,592.4850000000004,6.089600000000005,0.0,8.0,3.6989700043360187
941,CHEMBL131518,CCOC(=O)CCCC=C(c1cc(C)c(OC)c(C(=O)OC)c1)c1cc(C)c(OC)c(C(=O)OC)c1,active,498.57200000000034,5.058940000000005,0.0,8.0,6.7423214251308154
942,CHEMBL323072,CCN1c2ncc(CS(=O)(=O)c3ccccc3)cc2C(=O)N(C)c2ccc(Cl)nc21,active,442.9280000000002,3.851900000000003,0.0,6.0,7.0
943,CHEMBL323072,CCN1c2ncc(CS(=O)(=O)c3ccccc3)cc2C(=O)N(C)c2ccc(Cl)nc21,active,442.9280000000002,3.851900000000003,0.0,6.0,7.221848749616356
944,CHEMBL323072,CCN1c2ncc(CS(=O)(=O)c3ccccc3)cc2C(=O)N(C)c2ccc(Cl)nc21,inactive,442.9280000000002,3.851900000000003,0.0,6.0,4.958607314841775
945,CHEMBL321544,CCN1c2ncc(CCc3ccncc3)cc2C(=O)N(C)c2ccc(Cl)nc21,active,393.87800000000016,4.058200000000003,0.0,5.0,7.096910013008056
946,CHEMBL321544,CCN1c2ncc(CCc3ccncc3)cc2C(=O)N(C)c2ccc(Cl)nc21,active,393.87800000000016,4.058200000000003,0.0,5.0,6.920818753952375
948,CHEMBL321544,CCN1c2ncc(CCc3ccncc3)cc2C(=O)N(C)c2ccc(Cl)nc21,active,393.87800000000016,4.058200000000003,0.0,5.0,6.920818753952375
949,CHEMBL321544,CCN1c2ncc(CCc3ccncc3)cc2C(=O)N(C)c2ccc(Cl)nc21,active,393.87800000000016,4.058200000000003,0.0,5.0,6.259637310505756
950,CHEMBL321544,CCN1c2ncc(CCc3ccncc3)cc2C(=O)N(C)c2ccc(Cl)nc21,active,393.87800000000016,4.058200000000003,0.0,5.0,7.522878745280337
951,CHEMBL321544,CCN1c2ncc(CCc3ccncc3)cc2C(=O)N(C)c2ccc(Cl)nc21,active,393.87800000000016,4.058200000000003,0.0,5.0,6.958607314841775
952,CHEMBL421246,CC(C)Nc1cccnc1N(C1CC1)C1CCN(C(=O)c2cc3ccccc3[nH]2)CC1,active,417.55700000000013,4.656800000000004,2.0,4.0,6.154901959985743
953,CHEMBL421246,CC(C)Nc1cccnc1N(C1CC1)C1CCN(C(=O)c2cc3ccccc3[nH]2)CC1,active,417.55700000000013,4.656800000000004,2.0,4.0,6.229147988357855
955,CHEMBL348086,CCC(C)Sc1nc(O)c(C)c(Cc2ccccc2F)n1,active,306.406,4.111120000000002,1.0,4.0,6.3872161432802645
958,CHEMBL211582,Cc1cn([C@@H]2O[C@H](CO[Si](C)(C)C(C)(C)C)[C@@]3(OS(=O)(=O)C=C3N)[C@H]2O[Si](C)(C)C(C)(C)C)c(=O)n(C)c1=O,inactive,603.8870000000002,3.0639200000000013,1.0,11.0,4.0
959,CHEMBL339406,CC(C)Nc1cccnc1N(C)C1CCN(C(=O)c2cc3ccc(OCCOCCOCCO)cc3[nH]2)CC1,active,539.6770000000002,3.528500000000002,3.0,8.0,6.522878745280337
960,CHEMBL339406,CC(C)Nc1cccnc1N(C)C1CCN(C(=O)c2cc3ccc(OCCOCCOCCO)cc3[nH]2)CC1,active,539.6770000000002,3.528500000000002,3.0,8.0,6.3872161432802645
961,CHEMBL339406,CC(C)Nc1cccnc1N(C)C1CCN(C(=O)c2cc3ccc(OCCOCCOCCO)cc3[nH]2)CC1,active,539.6770000000002,3.528500000000002,3.0,8.0,6.113509274827518
963,CHEMBL133772,CCOC(=O)NCCC=C(c1cc(C)c(OC)c(C(=O)OC)c1)c1cc(C)c(OC)c(C(=O)OC)c1,active,499.56000000000034,4.461740000000004,1.0,8.0,7.795880017344075
964,CHEMBL100981,CCN1c2ncc(CSc3ncccn3)cc2C(=O)N(C)c2ccc(Cl)nc21,active,412.9060000000002,3.960300000000003,0.0,7.0,7.522878745280337
965,CHEMBL100981,CCN1c2ncc(CSc3ncccn3)cc2C(=O)N(C)c2ccc(Cl)nc21,active,412.9060000000002,3.960300000000003,0.0,7.0,7.221848749616356
966,CHEMBL338936,CCc1c(C)[nH]c(=O)c(NC=O)c1Cc1cc(C)cc(C)c1,active,298.386,3.0216600000000016,2.0,2.0,6.698970004336019
969,CHEMBL112949,Cc1c(O)nc(SC2CCCC2)nc1Cc1ccccc1,active,300.42699999999996,4.116120000000003,1.0,4.0,6.301029995663981
971,CHEMBL103235,CCN1c2ncc(COc3cccc(C(=O)OC)c3)cc2C(=O)N(C)c2ccc(Cl)nc21,active,452.89800000000014,4.243600000000003,0.0,7.0,6.154901959985743
972,CHEMBL103386,CCN1c2ncc(CSc3ccccc3)cc2C(=O)N(C)c2ccc(Cl)nc21,active,410.9300000000002,5.170300000000004,0.0,5.0,7.698970004336019
973,CHEMBL103386,CCN1c2ncc(CSc3ccccc3)cc2C(=O)N(C)c2ccc(Cl)nc21,active,410.9300000000002,5.170300000000004,0.0,5.0,8.0
974,CHEMBL103386,CCN1c2ncc(CSc3ccccc3)cc2C(=O)N(C)c2ccc(Cl)nc21,active,410.9300000000002,5.170300000000004,0.0,5.0,7.522878745280337
975,CHEMBL103386,CCN1c2ncc(CSc3ccccc3)cc2C(=O)N(C)c2ccc(Cl)nc21,active,410.9300000000002,5.170300000000004,0.0,5.0,7.522878745280337
976,CHEMBL103386,CCN1c2ncc(CSc3ccccc3)cc2C(=O)N(C)c2ccc(Cl)nc21,active,410.9300000000002,5.170300000000004,0.0,5.0,7.221848749616356
977,CHEMBL103386,CCN1c2ncc(CSc3ccccc3)cc2C(=O)N(C)c2ccc(Cl)nc21,active,410.9300000000002,5.170300000000004,0.0,5.0,7.3979400086720375
978,CHEMBL103386,CCN1c2ncc(CSc3ccccc3)cc2C(=O)N(C)c2ccc(Cl)nc21,active,410.9300000000002,5.170300000000004,0.0,5.0,7.301029995663981
979,CHEMBL125437,CNC(=O)Nc1ccc2[nH]c(C(=O)N3CCC(N(C)c4ncccc4NC(C)C)CC3)cc2c1,active,463.5860000000002,3.8755000000000024,4.0,5.0,6.7447274948966935
981,CHEMBL124610,CCC(C)(C)Nc1cccnc1N(C)C1CCN(C(=O)c2cc3cc(NS(C)(=O)=O)ccc3[nH]2)CC1,active,512.6800000000002,4.275900000000003,3.0,6.0,6.455931955649724
983,CHEMBL124610,CCC(C)(C)Nc1cccnc1N(C)C1CCN(C(=O)c2cc3cc(NS(C)(=O)=O)ccc3[nH]2)CC1,active,512.6800000000002,4.275900000000003,3.0,6.0,6.275724130399211
984,CHEMBL125203,CN(c1ncccc1NC1(C)CC1)C1CCN(C(=O)c2cc3cc(NS(C)(=O)=O)ccc3[nH]2)CC1,active,496.63700000000017,3.639800000000002,3.0,6.0,6.795880017344075
986,CHEMBL125203,CN(c1ncccc1NC1(C)CC1)C1CCN(C(=O)c2cc3cc(NS(C)(=O)=O)ccc3[nH]2)CC1,active,496.63700000000017,3.639800000000002,3.0,6.0,6.431798275933005
987,CHEMBL123478,CCN(c1nc(F)ccc1NC(C)(C)C)C1CCN(C(=O)c2cc3cc(NS(C)(=O)=O)ccc3[nH]2)CC1,active,530.6700000000001,4.415000000000004,3.0,6.0,6.136677139879544
990,CHEMBL929,CC(C)Nc1cccnc1N1CCN(C(=O)c2cc3cc(NS(C)(=O)=O)ccc3[nH]2)CC1.CS(=O)(=O)O,active,552.6790000000003,2.2211,4.0,8.0,6.585026652029182
991,CHEMBL929,CC(C)Nc1cccnc1N1CCN(C(=O)c2cc3cc(NS(C)(=O)=O)ccc3[nH]2)CC1.CS(=O)(=O)O,inactive,552.6790000000003,2.2211,4.0,8.0,4.7447274948966935
993,CHEMBL323259,COC(=O)c1cc(C(=CCCCC(=O)OC(C)C)c2cc(Br)c(OC)c(C(=O)OC)c2)cc(Br)c1OC,inactive,642.3370000000001,6.355600000000006,0.0,8.0,4.149966742310231
994,CHEMBL262184,CCN1c2ncc(COc3ccc4[nH]ccc4c3)cc2C(=O)N(C)c2ccc(Cl)nc21,active,433.8990000000002,4.9383000000000035,1.0,5.0,6.508638306165727
995,CHEMBL262184,CCN1c2ncc(COc3ccc4[nH]ccc4c3)cc2C(=O)N(C)c2ccc(Cl)nc21,active,433.8990000000002,4.9383000000000035,1.0,5.0,7.045757490560675
996,CHEMBL340453,CCNc1cccnc1N(CC)C1CCN(C(=O)c2cc3cc(NS(=O)(=O)CC)ccc3[nH]2)CC1,active,498.6530000000002,3.887400000000002,3.0,6.0,6.3979400086720375
997,CHEMBL340453,CCNc1cccnc1N(CC)C1CCN(C(=O)c2cc3cc(NS(=O)(=O)CC)ccc3[nH]2)CC1,active,498.6530000000002,3.887400000000002,3.0,6.0,6.585026652029182
998,CHEMBL340453,CCNc1cccnc1N(CC)C1CCN(C(=O)c2cc3cc(NS(=O)(=O)CC)ccc3[nH]2)CC1,active,498.6530000000002,3.887400000000002,3.0,6.0,6.318758762624412
999,CHEMBL99644,CCN1c2ncc(COc3ccc(O)cc3)cc2C(=O)N(C)c2ccc(Cl)nc21,active,410.8610000000001,4.162600000000004,1.0,6.0,6.6777807052660805
1000,CHEMBL99793,CCN1c2ncc(COc3cccc(OC)c3)cc2C(=O)N(C)c2ccc(Cl)nc21,active,424.88800000000015,4.465600000000004,0.0,6.0,7.0
1001,CHEMBL99793,CCN1c2ncc(COc3cccc(OC)c3)cc2C(=O)N(C)c2ccc(Cl)nc21,active,424.88800000000015,4.465600000000004,0.0,6.0,6.552841968657781
